survey_id,average_time_spent_on_unpaid_domestic_and_care_work,proficiency_in_numeracy,proficiency_in_literacy,below_poverty_line,employment_status,survey_year,takes_by_personal_id
20026,13,0,0,0,employed,2023,16706
20027,5,1,1,0,unemployed,2023,16707
20028,14,1,1,0,employed,2023,16708
20029,12,1,1,1,employed,2023,16709
20030,5,1,1,1,below_minimum_legal_work_age,2023,16710
20031,36,0,1,0,unemployed,2023,16711
20032,6,1,0,1,employed,2023,16712
20033,28,0,1,1,employed,2023,16713
20034,6,1,1,0,unemployed,2023,16714
20035,7,0,1,1,employed,2023,16715
20036,12,0,1,0,below_minimum_legal_work_age,2023,16716
20037,17,1,0,1,unemployed,2023,16717
20038,13,1,1,1,employed,2023,16718
20039,11,1,0,0,unemployed,2023,16719
20040,27,1,0,1,employed,2023,16720
20041,13,0,1,0,employed,2023,16721
20042,33,1,0,1,below_minimum_legal_work_age,2023,16722
20043,12,1,1,1,employed,2023,16723
20044,22,1,1,0,unemployed,2023,16724
20045,32,1,0,0,employed,2023,16725
20046,8,0,1,1,unemployed,2023,16726
20047,34,0,0,0,employed,2023,16727
20048,13,1,0,0,unemployed,2023,16728
20049,32,1,1,1,unemployed,2023,16729
20050,11,1,0,1,employed,2023,16730
20051,25,0,1,0,employed,2023,16731
20052,11,0,1,1,unemployed,2023,16732
20053,6,1,1,0,unemployed,2023,16733
20054,8,1,1,0,unemployed,2023,16734
20055,13,0,1,1,employed,2023,16735
20056,10,1,1,1,employed,2023,16736
20057,11,1,1,1,unemployed,2023,16737
20058,9,1,0,1,unemployed,2023,16738
20059,4,1,0,1,employed,2023,16739
20060,36,1,1,1,employed,2023,16740
20061,18,1,1,1,employed,2023,16741
20062,6,0,1,0,employed,2023,16742
20063,21,1,1,0,employed,2023,16743
20064,8,0,0,1,employed,2023,16744
20065,6,1,1,0,employed,2023,16745
20066,12,0,0,0,unemployed,2023,16746
20067,18,1,0,0,employed,2023,16747
20068,5,1,1,1,unemployed,2023,16748
20069,8,1,1,1,employed,2023,16749
20070,4,1,1,0,unemployed,2023,16750
20071,13,0,0,1,employed,2023,16751
20072,31,1,1,1,employed,2023,16752
20073,4,1,1,0,unemployed,2023,16753
20074,11,1,1,1,below_minimum_legal_work_age,2023,16754
20075,28,1,0,1,employed,2023,16755
20076,20,1,1,0,employed,2023,16756
20077,26,0,1,1,unemployed,2023,16757
20078,6,1,1,1,employed,2023,16758
20079,37,1,0,0,below_minimum_legal_work_age,2023,16759
20080,37,1,1,1,employed,2023,16760
20081,11,1,1,1,employed,2023,16761
20082,13,1,0,1,employed,2023,16762
20083,6,1,1,1,employed,2023,16763
20084,5,1,1,1,employed,2023,16764
20085,9,1,1,1,employed,2023,16765
20086,12,1,0,1,employed,2023,16766
20087,9,1,1,1,employed,2023,16767
20088,11,1,1,0,employed,2023,16768
20089,27,1,0,0,employed,2023,16769
20090,31,1,0,1,employed,2023,16770
20091,5,1,1,1,employed,2023,16771
20092,16,1,1,0,employed,2023,16772
20093,16,1,1,1,unemployed,2023,16773
20094,10,1,1,1,employed,2023,16774
20095,7,0,0,1,employed,2023,16775
20096,15,0,1,0,employed,2023,16776
20097,38,1,1,0,unemployed,2023,16777
20098,12,0,1,0,unemployed,2023,16778
20099,13,1,0,0,employed,2023,16779
20100,11,1,1,0,employed,2023,16780
20101,25,0,1,0,employed,2023,16781
20102,14,1,1,1,employed,2023,16782
20103,7,1,0,0,unemployed,2023,16783
20104,5,1,1,0,employed,2023,16784
20105,13,0,1,1,below_minimum_legal_work_age,2023,16785
20106,27,1,0,0,unemployed,2023,16786
20107,4,1,1,0,unemployed,2023,16787
20108,9,1,1,1,employed,2023,16788
20109,9,0,1,1,employed,2023,16789
20110,9,1,1,0,unemployed,2023,16790
20111,40,1,1,1,employed,2023,16791
20112,14,1,0,0,unemployed,2023,16792
20113,36,1,1,0,employed,2023,16793
20114,9,1,1,1,employed,2023,16794
20115,9,0,1,1,employed,2023,16795
20116,20,1,1,0,employed,2023,16796
20117,10,1,1,1,employed,2023,16797
20118,20,1,0,1,unemployed,2023,16798
20119,28,0,1,0,unemployed,2023,16799
20120,37,0,1,0,unemployed,2023,16800
20121,20,1,1,0,unemployed,2023,16801
20122,8,1,1,1,employed,2023,16802
20123,21,1,1,0,employed,2023,16803
20124,21,1,1,0,employed,2023,16804
20125,11,1,0,1,employed,2023,16805
20126,9,1,1,1,unemployed,2023,16806
20127,4,1,1,1,unemployed,2023,16807
20128,33,1,0,0,unemployed,2023,16808
20129,5,1,1,0,unemployed,2023,16809
20130,4,1,0,0,employed,2023,16810
20131,8,1,1,0,employed,2023,16811
20132,18,1,1,0,unemployed,2023,16812
20133,12,1,1,1,employed,2023,16813
20134,34,1,1,1,unemployed,2023,16814
20135,4,1,1,1,employed,2023,16815
20136,22,1,1,0,below_minimum_legal_work_age,2023,16816
20137,13,1,1,1,unemployed,2023,16817
20138,12,1,1,0,employed,2023,16818
20139,8,0,0,1,employed,2023,16819
20140,25,1,1,0,employed,2023,16820
20141,10,1,0,1,employed,2023,16821
20142,10,0,0,1,unemployed,2023,16822
20143,31,0,0,0,employed,2023,16823
20144,23,1,1,0,unemployed,2023,16824
20145,32,1,0,0,employed,2023,16825
20146,20,0,1,1,employed,2023,16826
20147,13,1,1,0,employed,2023,16827
20148,31,0,1,0,employed,2023,16828
20149,10,1,1,1,unemployed,2023,16829
20150,12,1,0,1,unemployed,2023,16830
20151,11,0,1,1,below_minimum_legal_work_age,2023,16831
20152,24,1,1,1,employed,2023,16832
20153,7,0,0,0,employed,2023,16833
20154,12,0,0,0,employed,2023,16834
20155,9,1,1,1,employed,2023,16835
20156,13,1,1,0,employed,2023,16836
20157,4,0,0,1,employed,2023,16837
20158,19,0,1,1,unemployed,2023,16838
20159,10,0,1,1,unemployed,2023,16839
20160,10,1,0,1,employed,2023,16840
20161,8,1,1,0,employed,2023,16409
20162,31,1,1,0,employed,2023,16035
20163,8,1,1,0,employed,2023,16401
20164,29,1,1,0,employed,2023,16497
20165,16,1,1,1,employed,2023,16300
20166,26,1,1,0,employed,2023,16239
20167,31,1,1,0,employed,2023,16210
20168,12,1,1,0,unemployed,2023,16677
20169,31,1,1,1,employed,2023,16037
20170,33,1,1,1,unemployed,2023,16202
20171,8,1,1,0,unemployed,2023,16582
20172,6,1,1,0,below minimum working age,2023,16152
20173,10,1,1,0,employed,2023,16271
20174,23,0,0,0,employed,2023,16142
20175,21,1,1,0,employed,2023,16321
20176,9,1,1,0,unemployed,2023,16348
20177,19,1,1,1,employed,2023,16358
20178,24,1,1,0,employed,2023,16368
20179,10,1,1,0,employed,2023,16476
20180,27,1,1,0,unemployed,2023,16168
20181,25,1,1,0,employed,2023,16165
20182,7,1,1,0,employed,2023,16329
20183,9,1,0,1,below minimum working age,2023,16045
20184,21,1,1,0,unemployed,2023,16336
20185,6,1,1,0,employed,2023,16190
20186,24,1,1,0,unemployed,2023,16424
20187,28,1,1,0,unemployed,2023,16340
20188,7,1,1,0,employed,2023,16044
20189,25,1,1,0,employed,2023,16119
20190,35,0,1,0,unemployed,2023,16059
20191,14,1,1,1,employed,2023,16673
20192,8,1,1,0,employed,2023,16519
20193,7,1,1,0,unemployed,2023,16546
20194,7,0,1,1,unemployed,2023,16078
20195,37,1,1,0,employed,2023,16417
20196,12,1,1,0,unemployed,2023,16345
20197,8,1,1,1,unemployed,2023,16170
20198,36,1,1,0,employed,2023,16672
20199,25,1,1,0,employed,2023,16334
20200,7,1,1,1,employed,2023,16263
20201,8,1,0,1,unemployed,2024,16841
20202,9,0,1,1,employed,2024,16842
20203,17,1,1,0,employed,2024,16843
20204,6,1,1,0,employed,2024,16844
20205,11,1,1,1,unemployed,2024,16845
20206,12,1,1,1,below_minimum_legal_work_age,2024,16846
20207,38,1,1,1,employed,2024,16847
20208,11,1,1,0,unemployed,2024,16848
20209,30,1,1,1,unemployed,2024,16849
20210,8,1,1,1,employed,2024,16850
20211,10,1,1,0,employed,2024,16851
20212,9,0,1,1,employed,2024,16852
20213,8,1,1,1,unemployed,2024,16853
20214,13,1,1,1,employed,2024,16854
20215,26,0,1,1,employed,2024,16855
20216,15,0,1,0,unemployed,2024,16856
20217,5,1,0,1,employed,2024,16857
20218,36,1,0,0,employed,2024,16858
20219,5,1,0,1,unemployed,2024,16859
20220,20,1,1,1,employed,2024,16860
20221,8,1,1,0,unemployed,2024,16861
20222,28,0,1,0,employed,2024,16862
20223,12,1,0,0,employed,2024,16863
20224,26,1,1,0,below_minimum_legal_work_age,2024,16864
20225,29,1,1,0,employed,2024,16865
20226,36,0,1,0,unemployed,2024,16866
20227,9,0,0,1,employed,2024,16867
20228,9,0,0,1,employed,2024,16868
20229,21,0,0,1,employed,2024,16869
20230,7,1,0,1,employed,2024,16870
20231,25,1,1,1,unemployed,2024,16871
20232,12,1,1,0,employed,2024,16872
20233,24,1,1,1,employed,2024,16873
20234,20,0,0,1,unemployed,2024,16874
20235,9,1,1,0,employed,2024,16875
20236,39,1,1,1,employed,2024,16876
20237,34,0,1,1,unemployed,2024,16877
20238,13,1,0,1,unemployed,2024,16878
20239,15,1,1,0,below_minimum_legal_work_age,2024,16879
20240,4,1,0,0,employed,2024,16880
20241,18,1,1,0,employed,2024,16881
20242,8,1,0,1,employed,2024,16882
20243,13,1,1,1,employed,2024,16883
20244,10,0,0,1,unemployed,2024,16884
20245,20,1,1,0,employed,2024,16885
20246,10,1,0,1,below_minimum_legal_work_age,2024,16886
20247,7,1,0,0,employed,2024,16887
20248,13,0,1,1,unemployed,2024,16888
20249,6,1,1,0,unemployed,2024,16889
20250,6,1,1,1,employed,2024,16890
20251,35,1,1,1,unemployed,2024,16891
20252,40,1,1,0,employed,2024,16892
20253,10,0,1,0,employed,2024,16893
20254,12,1,0,0,employed,2024,16894
20255,6,1,0,1,employed,2024,16895
20256,9,1,1,0,employed,2024,16896
20257,24,1,0,0,unemployed,2024,16897
20258,23,1,1,1,employed,2024,16898
20259,13,1,1,1,employed,2024,16899
20260,7,1,1,0,employed,2024,16900
20261,11,0,1,0,unemployed,2024,16901
20262,11,1,0,1,employed,2024,16902
20263,12,0,1,1,unemployed,2024,16903
20264,23,0,0,0,unemployed,2024,16904
20265,22,1,0,1,employed,2024,16905
20266,5,1,1,0,unemployed,2024,16906
20267,10,0,1,1,employed,2024,16907
20268,9,1,0,0,unemployed,2024,16908
20269,4,1,1,1,unemployed,2024,16909
20270,13,1,1,1,unemployed,2024,16910
20271,9,1,0,0,unemployed,2024,16911
20272,35,1,0,0,employed,2024,16912
20273,29,1,1,1,unemployed,2024,16913
20274,34,1,0,0,unemployed,2024,16914
20275,20,1,0,0,employed,2024,16915
20276,4,1,0,0,unemployed,2024,16916
20277,6,1,1,1,unemployed,2024,16917
20278,26,1,1,1,employed,2024,16918
20279,10,1,0,0,unemployed,2024,16919
20280,13,1,0,0,employed,2024,16920
20281,8,0,0,1,employed,2024,16921
20282,30,0,1,0,employed,2024,16922
20283,10,1,1,0,employed,2024,16923
20284,5,1,0,1,employed,2024,16924
20285,20,1,1,0,employed,2024,16925
20286,15,0,1,0,employed,2024,16926
20287,11,1,1,0,employed,2024,16927
20288,18,0,1,0,below_minimum_legal_work_age,2024,16928
20289,5,1,1,1,unemployed,2024,16929
20290,12,1,1,1,employed,2024,16930
20291,8,1,0,1,unemployed,2024,16931
20292,4,1,1,1,employed,2024,16932
20293,7,1,1,0,employed,2024,16933
20294,5,1,1,0,employed,2024,16934
20295,27,1,0,1,unemployed,2024,16935
20296,11,0,0,0,unemployed,2024,16936
20297,6,1,1,1,employed,2024,16937
20298,18,1,1,0,employed,2024,16938
20299,9,1,1,1,below_minimum_legal_work_age,2024,16939
20300,9,1,0,1,unemployed,2024,16940
20301,10,1,0,0,unemployed,2024,16941
20302,15,1,1,0,unemployed,2024,16942
20303,6,1,0,0,unemployed,2024,16943
20304,39,0,1,1,employed,2024,16944
20305,10,1,0,0,unemployed,2024,16945
20306,11,1,1,0,unemployed,2024,16946
20307,14,1,0,1,unemployed,2024,16947
20308,12,1,0,1,employed,2024,16948
20309,33,1,0,0,unemployed,2024,16949
20310,24,1,0,0,employed,2024,16950
20311,4,1,0,0,employed,2024,16951
20312,26,1,1,1,employed,2024,16952
20313,8,1,0,1,employed,2024,16953
20314,28,1,1,1,employed,2024,16954
20315,13,1,0,0,employed,2024,16955
20316,4,1,1,0,employed,2024,16956
20317,34,1,1,0,employed,2024,16957
20318,11,1,1,1,unemployed,2024,16958
20319,9,0,1,1,unemployed,2024,16959
20320,11,1,1,1,employed,2024,16960
20321,22,1,0,0,employed,2024,16961
20322,13,1,1,0,employed,2024,16962
20323,21,1,1,0,unemployed,2024,16963
20324,7,0,1,1,employed,2024,16964
20325,40,1,1,0,employed,2024,16965
20326,6,1,0,1,unemployed,2024,16966
20327,7,0,1,1,below_minimum_legal_work_age,2024,16967
20328,5,1,0,1,employed,2024,16968
20329,30,1,0,1,unemployed,2024,16969
20330,30,1,1,1,unemployed,2024,16970
20331,7,1,1,1,unemployed,2024,16971
20332,12,1,1,0,unemployed,2024,16972
20333,4,1,1,1,unemployed,2024,16973
20334,13,1,1,0,employed,2024,16974
20335,8,1,0,1,employed,2024,16975
20336,13,0,0,1,employed,2024,16976
20337,9,0,1,1,unemployed,2024,16977
20338,6,1,1,1,employed,2024,16978
20339,35,0,0,0,below_minimum_legal_work_age,2024,16979
20340,10,1,0,0,employed,2024,16980
20341,9,1,1,1,below_minimum_legal_work_age,2024,16981
20342,11,1,0,1,employed,2024,16982
20343,5,1,0,1,employed,2024,16983
20344,12,1,0,1,unemployed,2024,16984
20345,11,1,1,1,employed,2024,16985
20346,13,1,1,1,employed,2024,16986
20347,26,1,0,1,employed,2024,16987
20348,12,1,1,1,employed,2024,16988
20349,12,1,0,0,unemployed,2024,16989
20350,37,1,0,1,unemployed,2024,16990
20351,38,1,0,0,employed,2024,16991
20352,24,1,0,0,employed,2024,16992
20353,9,0,1,1,employed,2024,16993
20354,27,1,1,1,unemployed,2024,16994
20355,16,1,0,1,employed,2024,16995
20356,18,1,1,0,unemployed,2024,16996
20357,12,1,1,0,unemployed,2024,16997
20358,13,1,1,0,unemployed,2024,16998
20359,8,0,0,1,below_minimum_legal_work_age,2024,16999
20360,26,1,1,1,unemployed,2024,17000
20361,26,1,1,1,employed,2024,16228
20362,26,1,1,0,unemployed,2024,16741
20363,27,1,1,1,employed,2024,16213
20364,26,1,1,0,unemployed,2024,16457
20365,12,1,1,1,employed,2024,16702
20366,36,1,1,0,employed,2024,16119
20367,32,1,1,0,unemployed,2024,16062
20368,30,0,0,0,unemployed,2024,16823
20369,7,1,1,0,employed,2024,16100
20370,33,1,1,1,employed,2024,16578
20371,15,1,1,1,employed,2024,16673
20372,23,1,1,0,employed,2024,16516
20373,32,1,0,0,employed,2024,16346
20374,34,1,1,0,unemployed,2024,16289
20375,26,1,1,0,employed,2024,16813
20376,39,1,1,0,unemployed,2024,16405
20377,31,0,0,0,employed,2024,16549
20378,6,1,1,0,unemployed,2024,16701
20379,20,0,0,0,employed,2024,16252
20380,5,1,1,0,employed,2024,16019
20381,19,1,1,0,unemployed,2024,16424
20382,34,1,1,0,employed,2024,16487
20383,10,0,1,0,unemployed,2024,16264
20384,23,0,1,0,employed,2024,16731
20385,22,1,1,0,unemployed,2024,16196
20386,34,1,1,0,unemployed,2024,16469
20387,11,1,1,0,unemployed,2024,16130
20388,27,1,1,0,employed,2024,16259
20389,6,1,1,0,unemployed,2024,16691
20390,39,1,1,0,unemployed,2024,16593
20391,8,1,1,0,unemployed,2024,16140
20392,9,1,1,0,unemployed,2024,16338
20393,9,1,0,0,employed,2024,16621
20394,6,1,1,1,employed,2024,16617
20395,9,0,1,0,employed,2024,16237
20396,9,1,1,1,unemployed,2024,16559
20397,5,1,0,0,unemployed,2024,16036
20398,8,1,1,0,employed,2024,16519
20399,33,1,1,0,employed,2024,16671
20400,34,1,0,0,employed,2024,16755
20401,7,1,0,1,employed,2019,17001
20402,13,0,1,1,employed,2019,17002
20403,38,0,1,1,below_minimum_legal_work_age,2019,17003
20404,6,1,1,1,employed,2019,17004
20405,4,1,0,1,unemployed,2019,17005
20406,10,1,1,1,employed,2019,17006
20407,25,1,1,1,below_minimum_legal_work_age,2019,17007
20408,31,1,1,1,employed,2019,17008
20409,8,1,0,1,employed,2019,17009
20410,6,1,1,1,employed,2019,17010
20411,7,0,1,1,employed,2019,17011
20412,11,1,1,1,employed,2019,17012
20413,25,1,1,1,unemployed,2019,17013
20414,5,1,1,1,employed,2019,17014
20415,17,0,1,1,unemployed,2019,17015
20416,24,1,0,1,employed,2019,17016
20417,14,0,0,1,employed,2019,17017
20418,35,1,1,0,employed,2019,17018
20419,22,1,1,1,employed,2019,17019
20420,21,1,1,1,employed,2019,17020
20421,4,0,0,1,employed,2019,17021
20422,10,1,0,1,employed,2019,17022
20423,5,0,1,1,unemployed,2019,17023
20424,13,1,0,1,unemployed,2019,17024
20425,34,1,0,1,employed,2019,17025
20426,11,1,1,1,employed,2019,17026
20427,37,0,1,0,unemployed,2019,17027
20428,5,1,1,1,employed,2019,17028
20429,15,1,1,1,employed,2019,17029
20430,20,0,1,1,unemployed,2019,17030
20431,22,1,1,1,unemployed,2019,17031
20432,39,0,1,0,unemployed,2019,17032
20433,8,1,1,0,employed,2019,17033
20434,8,1,1,0,employed,2019,17034
20435,11,1,0,1,unemployed,2019,17035
20436,4,0,1,1,unemployed,2019,17036
20437,29,1,1,1,employed,2019,17037
20438,9,1,1,1,employed,2019,17038
20439,28,1,1,1,below_minimum_legal_work_age,2019,17039
20440,8,1,1,0,below_minimum_legal_work_age,2019,17040
20441,11,0,0,0,unemployed,2019,17041
20442,12,1,1,1,below_minimum_legal_work_age,2019,17042
20443,5,1,1,1,unemployed,2019,17043
20444,23,1,0,0,below_minimum_legal_work_age,2019,17044
20445,11,1,0,0,below_minimum_legal_work_age,2019,17045
20446,29,0,1,1,employed,2019,17046
20447,11,0,1,1,unemployed,2019,17047
20448,7,0,1,1,below_minimum_legal_work_age,2019,17048
20449,28,1,1,1,below_minimum_legal_work_age,2019,17049
20450,36,1,0,1,below_minimum_legal_work_age,2019,17050
20451,8,1,1,0,employed,2019,17051
20452,12,1,1,1,employed,2019,17052
20453,5,1,1,0,employed,2019,17053
20454,16,1,0,1,unemployed,2019,17054
20455,8,1,1,0,employed,2019,17055
20456,5,0,0,1,employed,2019,17056
20457,13,1,0,1,employed,2019,17057
20458,20,1,0,1,employed,2019,17058
20459,10,1,1,0,below_minimum_legal_work_age,2019,17059
20460,5,1,0,1,employed,2019,17060
20461,35,1,1,1,unemployed,2019,17061
20462,6,0,1,1,unemployed,2019,17062
20463,38,1,1,1,unemployed,2019,17063
20464,15,1,1,1,employed,2019,17064
20465,6,0,1,1,below_minimum_legal_work_age,2019,17065
20466,25,0,0,1,below_minimum_legal_work_age,2019,17066
20467,21,1,0,1,employed,2019,17067
20468,26,0,1,1,unemployed,2019,17068
20469,26,1,1,1,unemployed,2019,17069
20470,27,1,1,1,employed,2019,17070
20471,5,0,0,1,unemployed,2019,17071
20472,27,0,0,1,employed,2019,17072
20473,34,1,1,0,employed,2019,17073
20474,28,1,1,1,unemployed,2019,17074
20475,6,1,0,1,employed,2019,17075
20476,12,1,0,1,employed,2019,17076
20477,29,1,1,0,unemployed,2019,17077
20478,34,1,0,1,employed,2019,17078
20479,11,1,0,1,unemployed,2019,17079
20480,6,0,1,1,employed,2019,17080
20481,28,1,1,1,employed,2019,17081
20482,13,0,1,0,employed,2019,17082
20483,12,1,1,1,employed,2019,17083
20484,37,1,1,1,unemployed,2019,17084
20485,9,1,1,1,employed,2019,17085
20486,6,1,1,1,unemployed,2019,17086
20487,33,0,1,1,unemployed,2019,17087
20488,24,1,1,1,below_minimum_legal_work_age,2019,17088
20489,10,1,1,1,unemployed,2019,17089
20490,38,0,1,1,below_minimum_legal_work_age,2019,17090
20491,40,1,1,1,employed,2019,17091
20492,34,1,1,1,unemployed,2019,17092
20493,28,1,1,1,employed,2019,17093
20494,24,1,1,1,unemployed,2019,17094
20495,4,1,0,1,unemployed,2019,17095
20496,10,1,1,1,unemployed,2019,17096
20497,18,1,0,1,employed,2019,17097
20498,12,1,0,1,unemployed,2019,17098
20499,23,1,1,1,below_minimum_legal_work_age,2019,17099
20500,5,0,1,1,employed,2019,17100
20501,12,0,1,1,employed,2019,17101
20502,12,1,1,1,employed,2019,17102
20503,14,1,1,1,unemployed,2019,17103
20504,36,0,1,1,employed,2019,17104
20505,40,1,1,1,employed,2019,17105
20506,8,1,0,1,employed,2019,17106
20507,12,0,0,1,unemployed,2019,17107
20508,12,1,0,1,employed,2019,17108
20509,10,0,1,1,employed,2019,17109
20510,8,1,0,1,employed,2019,17110
20511,10,0,1,1,employed,2019,17111
20512,13,0,1,1,employed,2019,17112
20513,7,1,1,1,below_minimum_legal_work_age,2019,17113
20514,25,1,1,0,employed,2019,17114
20515,12,0,0,1,employed,2019,17115
20516,20,1,0,1,unemployed,2019,17116
20517,17,1,0,1,employed,2019,17117
20518,13,1,1,1,unemployed,2019,17118
20519,16,1,0,1,employed,2019,17119
20520,18,1,1,1,employed,2019,17120
20521,8,1,1,1,employed,2019,17121
20522,8,0,0,1,unemployed,2019,17122
20523,11,1,1,1,unemployed,2019,17123
20524,11,0,1,1,employed,2019,17124
20525,27,1,1,1,employed,2019,17125
20526,21,1,1,1,unemployed,2019,17126
20527,6,0,0,1,employed,2019,17127
20528,21,1,0,1,unemployed,2019,17128
20529,13,0,0,1,employed,2019,17129
20530,10,1,1,1,employed,2019,17130
20531,9,0,1,1,employed,2019,17131
20532,13,1,0,1,employed,2019,17132
20533,16,0,1,1,employed,2019,17133
20534,10,1,1,1,employed,2019,17134
20535,4,1,1,1,employed,2019,17135
20536,6,0,1,1,employed,2019,17136
20537,9,0,1,1,unemployed,2019,17137
20538,4,1,0,1,employed,2019,17138
20539,6,1,1,1,employed,2019,17139
20540,6,1,1,1,employed,2019,17140
20541,7,0,0,1,unemployed,2019,17141
20542,7,1,1,1,unemployed,2019,17142
20543,21,1,1,0,employed,2019,17143
20544,22,1,0,1,below_minimum_legal_work_age,2019,17144
20545,37,1,1,1,employed,2019,17145
20546,22,1,1,0,employed,2019,17146
20547,24,1,1,1,employed,2019,17147
20548,20,1,0,0,employed,2019,17148
20549,11,0,1,1,unemployed,2019,17149
20550,18,1,0,0,employed,2019,17150
20551,18,0,1,1,employed,2019,17151
20552,9,0,1,1,employed,2019,17152
20553,8,0,0,0,below_minimum_legal_work_age,2019,17153
20554,6,0,1,1,unemployed,2019,17154
20555,6,1,1,1,employed,2019,17155
20556,9,1,0,1,employed,2019,17156
20557,15,0,1,1,below_minimum_legal_work_age,2019,17157
20558,28,1,1,1,unemployed,2019,17158
20559,4,1,0,1,unemployed,2019,17159
20560,10,1,1,1,employed,2019,17160
20561,20,0,1,0,employed,2019,17161
20562,12,1,1,1,unemployed,2019,17162
